id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
7304486c-f12d-4009-b2db-ee47ec4f5771,Muhammad Nawaz Sharif,Muhammad Nawaz Sharif,,,,PML-N,pmln,NA-120,NA-120 (Sheikhupura-II),National Assembly,14,,2017-07-28,http://www.na.gov.pk/uploads/images/120.jpg,male,Q134068,Q799577,Q12780067
c97eb160-dcfc-43c2-92dd-1f59de6c5677,"Muhammad Qasim Khan Suri, Deputy Speaker National Assembly","Muhammad Qasim Khan Suri, Deputy Speaker National Assembly",,,,PTI,pti,NA-265,NA-265 (Quetta-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/265(1).jpg,male,,Q284454,Q12973086
34accab4-369e-42d7-b34f-00682b10a9ca,Muhammad Rehan Hashmi,Muhammad Rehan Hashmi,,,,MQM,mqm,NA-245,NA-245 (Karachi East-IV),National Assembly,14,,,http://www.na.gov.pk/uploads/images/245.jpg,male,Q19518005,Q1265113,Q12857455
072b018b-5287-446f-a695-9e4417724441,Muhammad Riaz,Muhammad Riaz,,,,PML-N,pmln,NA-123,NA-123 (Lahore-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/123(1).JPG,male,,Q799577,Q12780115
0784a9b9-2dd0-43e3-b9cd-544e593540f7,Muhammad Sajjad,Muhammad Sajjad,,,,PML-N,pmln,NA-14,NA-14 (Mansehra-cum-Torghar),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/14.jpg,male,,Q799577,Q13211679
f1114cb5-f74a-4f6e-add5-a24ea4691128,Muhammad Sana Ullah Khan Masti Khel,Muhammad Sana Ullah Khan Masti Khel,,,,PTI,pti,NA-97,NA-97 (Bhakkar-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/97(1).jpg,male,,Q284454,Q12809941
8d442131-9015-468a-b5d4-ecf86134736c,Muhammad Shabbir Ali,Muhammad Shabbir Ali,,,,PTI,pti,NA-181,NA-181 (Muzaffargarh-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/181.jpg----.jpg,male,,Q284454,Q12858216
376b7237-55bd-4c69-90b2-76cfa0be7d07,Muhammad Siddique Khan Baloch,Muhammad Siddique Khan Baloch,,,,PML-N,pmln,NA-154,NA-154 (Multan-I),National Assembly,14,,,http://www.na.gov.pk/uploads/images/154.JPG,male,Q18815977,Q799577,Q12812533
3ba949cd-4476-47fe-b5cb-60e9e36409fa,Muhammad Yaqoob Shaikh,Muhammad Yaqoob Shaikh,,,,PTI,pti,NA-39,NA-39 (Dera Ismail Khan-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/NA-39%20Muhammad%20Yaqoob%20Shaikh.jpg,male,,Q284454,Q5163998
a28e17bb-21f0-45c1-9291-ac3b6b5b2ffa,Mujahid Ali,Mujahid Ali,,,,PTI,pti,NA-20,NA-20 (Mardan-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/20.jpg,male,,Q284454,Q16319206
